player_id,player_name,GP,PTS,REB,AST,STL,BLK,TOV,FG_PCT,FG3_PCT,FT_PCT,MIN
1641763,Julian Phillips,167,3.6,1.5,0.4,0.4,0.2,0.3,0.435,0.32,0.771,11.2
1631124,Julian Strawther,172,7.1,1.8,1.1,0.5,0.2,0.7,0.429,0.346,0.801,16.2
203944,Julius Randle,789,19.2,8.9,3.9,0.7,0.4,2.8,0.472,0.332,0.759,32.1
1630551,Justin Champagnie,187,7.1,4.6,1.0,0.8,0.5,0.6,0.494,0.346,0.759,17.5
1642348,Justin Edwards,108,7.7,2.2,1.4,0.9,0.3,0.8,0.451,0.368,0.765,19.7
203994,Jusuf Nurkić,631,11.8,8.9,2.6,0.9,1.1,2.2,0.502,0.294,0.661,24.5
1630539,Kai Jones,107,3.5,2.4,0.4,0.3,0.5,0.5,0.671,0.231,0.682,10.1
1642880,Kam Jones,37,4.4,1.6,3.2,0.5,0.0,1.0,0.402,0.293,0.5,16.6
1626157,Karl-Anthony Towns,720,22.8,11.1,3.1,0.8,1.1,2.7,0.522,0.397,0.84,33.7
1631255,Karlo Matković,104,6.5,4.2,0.9,0.5,0.9,0.7,0.589,0.378,0.753,16.4
1642857,Kasparas Jakučionis,53,6.2,2.6,2.6,0.6,0.1,0.9,0.429,0.423,0.879,17.8
202695,Kawhi Leonard,798,20.7,6.4,3.1,1.7,0.6,1.7,0.499,0.391,0.863,31.8
1630811,Keaton Wallace,84,4.2,1.3,2.1,0.6,0.2,0.7,0.399,0.353,0.793,12.3
1631099,Keegan Murray,256,13.3,5.6,1.5,0.9,0.8,0.8,0.447,0.365,0.807,32.7
1642276,Kel'el Ware,141,10.3,8.3,0.8,0.7,1.1,0.8,0.54,0.369,0.718,22.2
1629640,Keldon Johnson,452,15.1,5.4,2.0,0.7,0.2,1.2,0.475,0.353,0.767,27.7
203482,Kelly Olynyk,842,9.8,5.0,2.4,0.8,0.4,1.6,0.486,0.369,0.794,21.8
1626162,Kelly Oubre Jr.,705,13.3,4.7,1.2,1.1,0.5,1.1,0.44,0.327,0.752,27.4
1631112,Kendall Brown,21,1.4,0.5,0.4,0.2,0.0,0.2,0.545,0.0,0.6,4.9
1631113,Kennedy Chandler,47,5.2,1.6,2.8,0.5,0.1,0.9,0.436,0.321,0.607,13.5
1629026,Kenrich Williams,447,6.4,4.0,1.7,0.7,0.2,0.7,0.471,0.368,0.564,19.3
203484,Kentavious Caldwell-Pope,963,11.0,2.9,1.9,1.1,0.3,1.0,0.427,0.365,0.826,29.2
1631165,Keon Ellis,225,6.6,2.1,1.3,1.2,0.6,0.7,0.465,0.407,0.778,19.9
1642352,Keshad Johnson,48,3.7,1.9,0.3,0.4,0.3,0.4,0.531,0.314,0.658,7.9
201142,Kevin Durant,1201,27.1,6.9,4.4,1.0,1.1,3.2,0.503,0.392,0.882,36.7
1628989,Kevin Huerter,551,11.4,3.4,2.9,0.9,0.4,1.2,0.442,0.368,0.762,27.4
201567,Kevin Love,989,15.8,9.8,2.3,0.6,0.4,1.7,0.437,0.369,0.828,28.4
1641755,Kevin McCullar Jr.,25,2.2,1.4,0.9,0.4,0.0,0.5,0.407,0.32,0.571,7.4
1629645,Kevin Porter Jr.,309,14.4,4.3,4.9,1.2,0.3,2.6,0.439,0.348,0.757,28.1
1630284,Kevon Harris,36,4.0,2.0,0.5,0.5,0.1,0.6,0.445,0.372,0.756,12.9
1626172,Kevon Looney,620,4.9,5.7,1.6,0.5,0.5,0.6,0.57,0.179,0.61,17.1
1641718,Keyonte George,196,17.2,3.4,5.3,0.7,0.2,2.7,0.413,0.348,0.857,30.2
1642863,Khaman Maluach,46,3.0,2.9,0.1,0.1,0.7,0.5,0.533,0.238,0.71,8.9
203114,Khris Middleton,839,16.1,4.7,3.9,1.1,0.2,2.1,0.458,0.385,0.878,30.1
1630165,Killian Hayes,239,7.9,2.9,5.0,1.1,0.4,1.9,0.377,0.28,0.792,25.3
1642354,KJ Simpson,56,6.7,2.6,2.8,0.9,0.1,1.4,0.345,0.265,0.765,19.6
202691,Klay Thompson,934,18.6,3.4,2.2,0.8,0.5,1.6,0.448,0.409,0.858,31.4
1641738,Kobe Brown,145,3.6,2.2,0.9,0.3,0.2,0.5,0.455,0.338,0.779,11.2
1641723,Kobe Bufkin,43,4.2,1.6,1.3,0.3,0.2,0.5,0.354,0.212,0.737,10.2
1642920,Kobe Sanders,68,7.3,2.3,1.6,0.7,0.1,1.2,0.466,0.408,0.826,19.9
1642851,Kon Knueppel,81,18.5,5.3,3.4,0.7,0.2,2.0,0.475,0.425,0.863,31.5
1627739,Kris Dunn,489,7.6,3.3,3.9,1.5,0.4,1.5,0.443,0.337,0.741,24.0
1631200,Kris Murray,188,5.3,3.3,1.2,0.7,0.3,0.8,0.425,0.259,0.6,19.8
204001,Kristaps Porziņģis,533,19.5,7.6,1.9,0.7,1.8,1.6,0.461,0.364,0.83,30.3
203937,Kyle Anderson,757,6.8,4.2,2.8,1.0,0.6,1.0,0.48,0.34,0.715,21.4
1642271,Kyle Filipowski,149,10.5,6.7,2.3,0.8,0.4,1.5,0.496,0.337,0.71,22.3
1628398,Kyle Kuzma,610,16.6,6.1,2.7,0.6,0.5,2.1,0.453,0.335,0.721,30.6
200768,Kyle Lowry,1187,13.8,4.2,6.0,1.3,0.3,2.2,0.423,0.367,0.815,31.0
202681,Kyrie Irving,779,23.7,4.1,5.6,1.3,0.4,2.5,0.474,0.394,0.888,34.5
1642273,Kyshawn George,116,11.2,4.6,3.3,1.0,0.8,1.9,0.406,0.347,0.781,27.5
1630163,LaMelo Ball,303,20.8,5.7,7.3,1.4,0.3,3.2,0.418,0.365,0.847,31.0
1629013,Landry Shamet,449,8.4,1.7,1.5,0.5,0.1,0.7,0.416,0.386,0.815,21.3
1626204,Larry Nance Jr.,581,7.5,5.9,1.8,1.1,0.5,0.9,0.535,0.352,0.692,22.4
1628374,Lauri Markkanen,492,18.9,7.1,1.5,0.7,0.5,1.4,0.458,0.37,0.871,31.3
1641778,Leaky Black,41,4.3,3.0,1.1,0.6,0.5,0.5,0.419,0.373,0.739,17.5
1631159,Leonard Miller,76,5.4,2.8,0.6,0.3,0.2,0.5,0.552,0.312,0.762,10.6
1642862,Liam McNeeley,31,4.3,2.4,0.8,0.2,0.1,0.4,0.4,0.4,0.821,11.8
1630322,Lindy Waters III,196,4.6,1.7,0.8,0.4,0.2,0.3,0.397,0.363,0.78,11.9
1628366,Lonzo Ball,322,10.6,5.3,5.6,1.5,0.6,2.3,0.392,0.355,0.603,30.1
1629652,Luguentz Dort,432,11.6,3.8,1.6,0.9,0.4,1.1,0.405,0.358,0.788,28.9
1629029,Luka Dončić,514,29.2,8.5,8.2,1.3,0.5,4.0,0.469,0.352,0.755,35.0
1630568,Luka Garza,193,6.0,2.7,0.6,0.3,0.2,0.5,0.529,0.367,0.728,10.8
1628379,Luke Kennard,538,9.6,2.8,2.3,0.6,0.1,0.9,0.466,0.442,0.885,23.1
1628436,Luke Kornet,421,5.4,3.9,1.2,0.4,0.9,0.4,0.553,0.321,0.786,15.9
1631247,Luke Travers,24,1.7,1.8,0.7,0.3,0.2,0.5,0.25,0.04,1.0,7.9
